contrato,vigencia,fornecedor,modalidade_contrato,processo,valor_inicial,objeto_contrato,ano_contrato,ano_processo,mes_vigencia,ano_mes_vigencia,categoria_contrato,modalidade_licitacao,numero_modalidade,data_abertura,data_publicacao,situacao,objeto_licitacao,ano_licitacao,data_abertura_limpa,mes_publicacao,ano_mes_publicacao,categoria_licitacao,_merge,processo_encontrado;
"271/2025,2026-06-15,CASTRO EQUIPAMENTOS LTDA [42.753.718/0001-07],30 - PREGÃO ELETRÔNICO,312/2025,2735.0,""Aquisição de materiais permanentes, para assegurar a continuidade, eficiência e qualidade dos serviços das unidades públicas sob a responsabilidade administrativa da Secretaria de Governança de Assistência Social, tendo como fonte de receita, Transferência de Recursos do Fundo Nacional de Assistência Social, Transferência de Recursos dos Fundos Estaduais de Assistência Social e Recursos Não Vinculados de Impostos."",2025,2025,6,2026-06,Outros,,,,,,,,,,,,left_only,False";
"270/2025,2026-06-15,COMERCIAL PRIME LTDA [55.176.303/0001-51],30 - PREGÃO ELETRÔNICO,312/2025,17685.0,""Aquisição de materiais permanentes, para assegurar a continuidade, eficiência e qualidade dos serviços das unidades públicas sob a responsabilidade administrativa da Secretaria de Governança de Assistência Social, tendo como fonte de receita, Transferência de Recursos do Fundo Nacional de Assistência Social, Transferência de Recursos dos Fundos Estaduais de Assistência Social e Recursos Não Vinculados de Impostos."",2025,2025,6,2026-06,Outros,,,,,,,,,,,,left_only,False";
"269/2025,2026-06-15,TECNO SOLUTIONS LTDA [51.437.196/0001-17],30 - PREGÃO ELETRÔNICO,312/2025,19567.84,""Aquisição de materiais permanentes, para assegurar a continuidade, eficiência e qualidade dos serviços das unidades públicas sob a responsabilidade administrativa da Secretaria de Governança de Assistência Social, tendo como fonte de receita, Transferência de Recursos do Fundo Nacional de Assistência Social, Transferência de Recursos dos Fundos Estaduais de Assistência Social e Recursos Não Vinculados de Impostos."",2025,2025,6,2026-06,Outros,,,,,,,,,,,,left_only,False";
"268/2025,2026-06-15,COMERCIAL PAES LTDA [32.415.661/0001-74],30 - PREGÃO ELETRÔNICO,312/2025,18697.0,""Aquisição de materiais permanentes, para assegurar a continuidade, eficiência e qualidade dos serviços das unidades públicas sob a responsabilidade administrativa da Secretaria de Governança de Assistência Social, tendo como fonte de receita, Transferência de Recursos do Fundo Nacional de Assistência Social, Transferência de Recursos dos Fundos Estaduais de Assistência Social e Recursos Não Vinculados de Impostos."",2025,2025,6,2026-06,Outros,,,,,,,,,,,,left_only,False";
"267/2025,2026-06-15,FRANCIELE ELETRO LTDA [47.646.580/0001-52],30 - PREGÃO ELETRÔNICO,312/2025,15480.0,""Aquisição de materiais permanentes, para assegurar a continuidade, eficiência e qualidade dos serviços das unidades públicas sob a responsabilidade administrativa da Secretaria de Governança de Assistência Social, tendo como fonte de receita, Transferência de Recursos do Fundo Nacional de Assistência Social, Transferência de Recursos dos Fundos Estaduais de Assistência Social e Recursos Não Vinculados de Impostos."",2025,2025,6,2026-06,Outros,,,,,,,,,,,,left_only,False";
"266/2025,2026-12-15,HB PROTECTION LTDA [40.276.871/0001-57],30 - PREGÃO ELETRÔNICO,300/2025,22500.0,""Aquisição de jaquetas, modelo corta vento forrada, itens fracassados no Pregão Eletrônico nº 028/2025, para atender aos Vigilantes Patrimoniais e aos Auxiliares de Serviços da Educação (ASE), vinculados ao Departamento de Guarda e Vigilância Patrimonial, tendo como fonte de receita, Recurso Não Vinculados de Impostos."",2025,2025,12,2026-12,Educação,,,,,,,,,,,,left_only,False";
"265/2025,2026-12-17,COMERCIAL UNIESPORTES EIRELI - ME [22.193.752/0001-59],30 - PREGÃO ELETRÔNICO,322/2025,6150.0,""Aquisição de materiais esportivos e camisas, para atender aos usuários do “Programa Mexa-se, Hábitos de Vida Saudável”, desenvolvido pelo Município como prática preventiva e de promoção da saúde, referente ao Convênio nº 960677/2024, proposta nº 1042/2024 do Ministério do Esporte, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita, Outras Transferências de Convênios ou Instrumentos Congêneres da União"",2025,2025,12,2026-12,Outros,,,,,,,,,,,,left_only,False";
"264/2025,2026-12-10,INSTITUTO ALCANTARA - QUALIDADE DE VIDA E BEM ESTAR,09 - INEXIGIBILIDADE,182/2025,132000.0,""Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1 -"",2025,2025,12,2026-12,Tecnologia,PREGÃO ELETRÔNICO REGISTRO DE PREÇO,73,18-11-2025 13:00 <br> 18-,2025-10-14,HOMOLOGADO,""Registro de preços, para futura e eventual aquisição de cestas natalinas, devidamente montadas, para serem doadas aos servidores públicos ativos da Prefeitura Municipal de Coronel Fabriciano, para o ano de 2025, conforme Lei Municipal 4.154, de 19 de dezembro de 2017 e Decreto Municipal 7.643, de 06 de agosto de 2021, tendo como fonte de receita, recursos não vinculados de impostos."",2025.0,2025-11-18,10.0,2025-10,Alimentação,both,True";
"263/2025,2026-12-10,SANTIAGO E VIZANI CUIDADOS MEDICOS LTDA [33.805.562,09 - INEXIGIBILIDADE,182/2025,924000.0,""Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1 - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos."",2025,2025,12,2026-12,Tecnologia,PREGÃO ELETRÔNICO REGISTRO DE PREÇO,73,18-11-2025 13:00 <br> 18-,2025-10-14,HOMOLOGADO,""Registro de preços, para futura e eventual aquisição de cestas natalinas, devidamente montadas, para serem doadas aos servidores públicos ativos da Prefeitura Municipal de Coronel Fabriciano, para o ano de 2025, conforme Lei Municipal 4.154, de 19 de dezembro de 2017 e Decreto Municipal 7.643, de 06 de agosto de 2021, tendo como fonte de receita, recursos não vinculados de impostos."",2025.0,2025-11-18,10.0,2025-10,Alimentação,both,True";
"262/2025,2026-12-15,ASSOCIACAO COMERCIAL INDUSTRIAL E DE PRESTAÇÃO,09 - INEXIGIBILIDADE,286/2025,35400.0,""Contratação da ASSOCIAÇÃO COMERCIAL, INDUSTRIAL E DE PRESTAÇÃO DE SERVIÇOS DE CORONEL FABRICIANO – ACICEL - CDL, para locação de imóvel, localizado na Rua José Anastácio Franco nº 78, Bairro Centro, Coronel Fabriciano/MG, para funcionamento do Instituto Mineiro de Agropecuária - IMA, em conformidade com o acordo de cooperação técnica, firmado entre o Município de Coronel Fabriciano e o Instituto Mineiro de Agropecuária - IMA, em atendimento à Secretaria de Governança Estratégica da Qualidade, Inovação Tecnológica e Sustentabilidade Econômica, para o período de 12 (doze) meses, ao valor global de R$ 35.400,00 (trinta e cinco mil e quatrocentos reais), tendo como fonte de receita, Recursos não Vinculados de Impostos, nos termos do art. 74 inciso V, da Lei Federal nº 14.133/21, com suas alterações posteriores."",2025,2025,12,2026-12,Saúde,,,,,,,,,,,,left_only,False";
